test_suite_id,scene_id
nurec_curated_train,clipgt-05cc65a8-13f4-4e6c-b98d-0cd442536bfd
nurec_curated_train,clipgt-05e74bef-0afa-468e-b679-b7f14079be30
nurec_curated_train,clipgt-05ecbbf5-d88c-41b7-97f2-f4ac2615a8c9
nurec_curated_train,clipgt-060131e7-ee72-477c-89da-083e0b446566
nurec_curated_train,clipgt-063cff52-c825-42a1-8bf9-a75aa5df1524
nurec_curated_train,clipgt-065dcac9-ee67-4434-a835-c6b816c88e48
nurec_curated_train,clipgt-066bb895-3f45-4b92-a67a-382e5fd52516
nurec_curated_train,clipgt-07054c19-f27f-42cc-8413-35e05c924d06
nurec_curated_train,clipgt-07354ff6-6b6b-4f50-ab3b-098e843eef09
nurec_curated_train,clipgt-078474c5-5fce-4d1f-9b3c-75af7bfbbfb9
nurec_curated_train,clipgt-07981e6a-22dd-4796-ad2f-1252037ecd28
nurec_curated_train,clipgt-079fc568-ffea-427e-ba53-8135ea3f453e
nurec_curated_train,clipgt-07ab4a5b-e934-4fff-b5d1-47efedadac47
nurec_curated_train,clipgt-07f6a059-5ac8-4ab5-8ad4-b23c13bb5046
nurec_curated_train,clipgt-085955e2-c98a-4a43-ae63-ff6e333ce9ef
nurec_curated_train,clipgt-08990ec8-0ba9-4284-9919-65b71750a5fa
nurec_curated_train,clipgt-089f9b45-e587-499e-971f-ee3a1ab51e30
nurec_curated_train,clipgt-08b2f1e4-ffcf-4342-9447-5ad2df55dfe1
nurec_curated_train,clipgt-08c22260-d040-4ced-a6b0-728ea69020fc
nurec_curated_train,clipgt-09426cca-e88a-4178-a82b-0bd5b2be0559
nurec_curated_train,clipgt-096988dd-9367-4fdf-84f9-5a73c5061c6e
nurec_curated_train,clipgt-09b3c476-dc23-4739-8586-15472e99ee9b
nurec_curated_train,clipgt-09c52e7f-0ce8-4810-bec0-2e38311c55b8
nurec_curated_train,clipgt-09d16838-f053-4bbf-9b6c-3ff29670edd0
nurec_curated_train,clipgt-0a0b82c8-b0dc-4083-976e-674f0131b0c9
nurec_curated_train,clipgt-0a18c5a4-9aca-4efd-b604-c75f3269c502
nurec_curated_train,clipgt-0a6ba2f5-f080-4f52-92cb-d063771057e1
nurec_curated_train,clipgt-0ac02819-4171-4363-9458-ad2f192884bf
nurec_curated_train,clipgt-0ac2b5ac-da4f-4910-ba76-139649c74e14
nurec_curated_train,clipgt-0aed52b3-1394-4dc3-8553-c60929e6acf8
nurec_curated_train,clipgt-0b10bce8-61f1-4350-8577-cf3c9493ffc3
nurec_curated_train,clipgt-0b1b82de-eaab-4bee-932a-05c6a1bbaf66
nurec_curated_train,clipgt-0b1c9f60-1e7b-40e4-a221-f9e1c281aad7
nurec_curated_train,clipgt-0b5186fe-c91e-4765-a780-bc92a24b5a30
nurec_curated_train,clipgt-0bd567e4-04e8-4e79-a691-b125382eabf0
nurec_curated_train,clipgt-0c2ca78d-d3ca-46e6-bb28-4eaf1f8a4eab
nurec_curated_train,clipgt-0c60eb4c-3545-49a2-a270-a65f888964c2
nurec_curated_train,clipgt-0c9a6929-6273-4b6f-b484-09fb46f65fb0
nurec_curated_train,clipgt-0caa5e02-1be0-4154-9a34-6c5d1e632c06
nurec_curated_train,clipgt-0cb146c8-f877-4d11-ac73-ed7b68a9eae5
nurec_curated_train,clipgt-0ce02937-f31b-4b4e-8286-3af73ae8861e
nurec_curated_train,clipgt-0ce38b48-a2c7-4227-92fa-86f617b23021
nurec_curated_train,clipgt-0ce6f2a3-a6cf-42c3-9133-111139be1dd1
nurec_curated_train,clipgt-0cf6368d-ff81-4489-b01e-4103371ba12c
nurec_curated_train,clipgt-0d1fcd2c-ed47-4c72-b756-8e24bce0b9f4
nurec_curated_train,clipgt-0d2eef98-722f-418e-bd3f-e334fd44af6f
nurec_curated_train,clipgt-0d358fc5-7b9b-45a5-9126-c9b1a61a83d4
nurec_curated_train,clipgt-0d4893f5-f575-4d98-b33f-0bdf3816bbed
nurec_curated_train,clipgt-0d59b8c8-3706-4e32-82ed-3f6e0cfb6840
nurec_curated_train,clipgt-0d76134f-350d-44b5-a694-208e9dab9600
nurec_curated_train,clipgt-0d943259-f09d-4eec-aaa0-73f0e8e6cff3
nurec_curated_train,clipgt-0dbb91dd-8db1-4e10-b155-14fdf46218bc
nurec_curated_train,clipgt-0dc1f11c-9dfa-4366-bb56-e488800e3b0e
nurec_curated_train,clipgt-0e002edd-c307-437c-9b97-6a1f6d28ac91
nurec_curated_train,clipgt-0e02fb8c-182a-41a6-a194-010bc7ef4f28
nurec_curated_train,clipgt-0e256b3c-e706-4d6c-ba17-751e4ab7f226
nurec_curated_train,clipgt-0e28a75d-2682-4589-ba8f-6f5a9d789ea6
nurec_curated_train,clipgt-0e479696-934d-4b1a-9d21-3e159990c4f8
nurec_curated_train,clipgt-0e899dd3-e544-4a30-a689-f00d08ba5770
nurec_curated_train,clipgt-0eac65ba-8cd3-460f-be17-07cceee88454
nurec_curated_train,clipgt-0eb6e9ae-bc08-42c9-bd10-45a99b473288
nurec_curated_train,clipgt-0ec1da73-99b4-4f0a-8266-6f696947b162
nurec_curated_train,clipgt-0ec477bb-58d9-4868-8441-235a1d2df0dd
nurec_curated_train,clipgt-0ec48454-b00b-4966-a847-1156eb4f8bcc
nurec_curated_train,clipgt-0ed17741-e00e-4cdf-86f8-7beb51950fa4
nurec_curated_train,clipgt-0ef6ea6a-8dd6-4787-80a4-3d949faadeb4
nurec_curated_train,clipgt-0ef9835a-64f9-4f2b-b364-098a838b6fd4
nurec_curated_train,clipgt-0f16eea8-3541-4c81-be1a-4353691ae4b9
nurec_curated_train,clipgt-0f1f60d5-785b-4a47-8436-7046ad1a3d21
nurec_curated_train,clipgt-0f525628-b4c3-4506-8b16-a27385913fa5
nurec_curated_train,clipgt-0fa7060f-1481-4ff3-977e-510285e2515d
nurec_curated_train,clipgt-0fb75b6e-edbc-406d-a94d-56620a7526b3
nurec_curated_train,clipgt-0fb94790-b759-41f2-8cd9-63a58dfa0861
nurec_curated_train,clipgt-0fd2c051-f5e1-4416-9bb5-9b93d92f55fb
nurec_curated_train,clipgt-0fee0fbf-439e-4901-a2aa-66152468491d
nurec_curated_train,clipgt-10834e23-7e77-4256-987f-dc5cbd49e484
nurec_curated_train,clipgt-10a82476-9cae-46a0-99e0-4c153ca8268d
nurec_curated_train,clipgt-10aa74d2-9fb2-4441-8101-33c62fe97b7a
nurec_curated_train,clipgt-10d64934-74a5-40ce-b35e-6debe2cd3d9c
nurec_curated_train,clipgt-10e91619-c0e2-4e87-abbb-40791a7ecb6b
nurec_curated_train,clipgt-10eef229-32c8-4ef5-8a53-2e5e4b6675a0
nurec_curated_train,clipgt-10fe595e-5aa9-44fe-ac74-af3c0b5fecdb
nurec_curated_train,clipgt-11336325-e0c8-49ab-9f34-0be03dd1b8e2
nurec_curated_train,clipgt-1182b9c0-56b4-4c28-b7c3-5c9de0256699
nurec_curated_train,clipgt-118a3400-83ce-4a64-98dd-f38f786be4b2
nurec_curated_train,clipgt-11d76816-1acd-49eb-902e-5a973a558e32
nurec_curated_train,clipgt-11e26412-dfa2-404f-a163-c2c8743821ff
nurec_curated_train,clipgt-11e62ffc-ebd9-448b-88ca-61796a5e5db6
nurec_curated_train,clipgt-11fce928-d921-42fb-b202-29608242745a
nurec_curated_train,clipgt-120b0581-8e71-488d-a377-e2a96b0d2e89
nurec_curated_train,clipgt-12449274-01ce-4d5e-b5f8-5fe675668dd0
nurec_curated_train,clipgt-12855a41-ba51-42a7-b5d6-8d75ae7cfb5c
nurec_curated_train,clipgt-12a09194-85c2-4ecf-b665-9c5078bae240
nurec_curated_train,clipgt-12a27b22-f5ed-4e93-acb4-567bb0e0be57
nurec_curated_train,clipgt-12c89c65-e52c-446e-9d0b-f4b783f46116
nurec_curated_train,clipgt-133a9c96-0cb9-41ae-8b84-ea87b74f3376
nurec_curated_train,clipgt-1370aa93-94e4-4dcb-9855-ede07046cbff
nurec_curated_train,clipgt-13a9767e-35c2-4d91-bba1-4326fc018dfc
nurec_curated_train,clipgt-13bf14b9-cd97-4e2b-92f1-d5bacfe22ab8
nurec_curated_train,clipgt-14850e11-6a08-4cd7-9875-be353f1a764b
nurec_curated_train,clipgt-1492c7af-08ad-45a1-90d2-cd1519d844ae
nurec_curated_train,clipgt-149fbd30-9ccf-4b23-b3fa-6ccbad8bb88c
nurec_curated_train,clipgt-14a02b32-08ac-493f-b9b5-5367df0cc568
nurec_curated_train,clipgt-14e9329f-5964-4888-99d9-bb3027477bea
nurec_curated_train,clipgt-153222d8-e989-4828-ab09-b5f2a3a333a5
nurec_curated_train,clipgt-1544b166-8f12-4481-a1c3-eeda51581e1a
nurec_curated_train,clipgt-15c2335d-ae77-459f-a57e-194ee3e44c82
nurec_curated_train,clipgt-15c75c83-b500-4a4b-aa97-533d2246a9d0
nurec_curated_train,clipgt-15d28b17-4484-4e58-a5a2-8d99c1422c41
nurec_curated_train,clipgt-15dd433e-ff56-47b5-82c4-ea91f8f7443f
nurec_curated_train,clipgt-15e74ae9-3bda-497c-ad76-51753f6dbf32
nurec_curated_train,clipgt-16150118-eef4-42d0-8358-15e787e236a5
nurec_curated_train,clipgt-16195ead-b47b-40cd-b944-851c82ecc519
nurec_curated_train,clipgt-161aff42-2c7f-4d9c-8a24-97a606bf3df8
nurec_curated_train,clipgt-1656742b-a785-48fa-a1b0-e789da89d5ee
nurec_curated_train,clipgt-166fe701-83b5-473b-9f3f-a2401fec3c78
nurec_curated_train,clipgt-167f9d8c-812a-48d1-98b9-c9fd29feb860
nurec_curated_train,clipgt-169d74f6-99f6-4f65-8352-b43bc6e80520
nurec_curated_train,clipgt-16b83346-578c-437d-b51b-14784ffdf6c1
nurec_curated_train,clipgt-16db28cb-4a75-4216-b6c9-afd2d97c5f85
nurec_curated_train,clipgt-16eb5dec-90fa-4ce1-ade9-3f70c2ed9c9a
nurec_curated_train,clipgt-16f25e75-5fc4-476c-9112-dd455dced8b9
nurec_curated_train,clipgt-16fc3dfe-41bd-4199-86e9-69188de13312
nurec_curated_train,clipgt-170a3280-64dc-488a-bd73-0a5f6fc5617a
nurec_curated_train,clipgt-1713b0b5-95e6-4289-bd77-7ce59d2013ca
nurec_curated_train,clipgt-1722223f-9a8f-4b5d-a9c1-b39390e78348
nurec_curated_train,clipgt-17343b97-975b-4e32-9d1f-3ce37f99effc
nurec_curated_train,clipgt-17593485-1941-44bf-a7f2-3c24bdd4a8b1
nurec_curated_train,clipgt-17a28ca0-d124-468c-bea3-6f2e75f23734
nurec_curated_train,clipgt-17ab62e4-36a2-4f6e-bdad-096298862116
nurec_curated_train,clipgt-17bec9f8-aa14-4091-ae83-b05714fe6e81
nurec_curated_train,clipgt-17fa63c0-e650-4841-9f1e-e44f8cce182d
nurec_curated_train,clipgt-1827c039-b11f-498e-964d-0f90a6475baa
nurec_curated_train,clipgt-185ee101-147e-4e76-af41-a0d8b4beb2fe
nurec_curated_train,clipgt-187e6244-f541-48ed-8372-62d6da8b547a
nurec_curated_train,clipgt-18d28973-336c-430e-be57-49f6b56fd827
nurec_curated_train,clipgt-18f8dbd6-6fe7-401c-9943-10404407e112
nurec_curated_train,clipgt-19073df6-076e-4ae0-9f8a-be59239919bb
nurec_curated_train,clipgt-1920170b-0317-4211-9b7c-1002c9925d7a
nurec_curated_train,clipgt-192b11e4-9a76-456d-88b1-993942674cec
nurec_curated_train,clipgt-193d4a94-55e0-4a37-a9d5-bc1414d7c33a
nurec_curated_train,clipgt-19585c5c-d523-49f4-bf15-59291e6c9278
nurec_curated_train,clipgt-195e294c-7631-4f72-a495-4695723e10ce
nurec_curated_train,clipgt-19825ebf-ef39-4069-a2c4-c9fb1ece84a1
nurec_curated_train,clipgt-1996d376-4738-4252-b8cf-f65f03de1538
nurec_curated_train,clipgt-19dc4c06-0e82-4fc7-813f-34761e63d009
nurec_curated_train,clipgt-19f339ba-4f3a-4025-b774-4b271e639f2a
nurec_curated_train,clipgt-1a394766-ea99-4cf5-98de-d1821222612b
nurec_curated_train,clipgt-1a4792c0-cd4b-42fc-9615-2f5ff41f13e0
nurec_curated_train,clipgt-1a84a820-fa70-4e8a-80d6-3e88d8b3f4a5
nurec_curated_train,clipgt-1a89339b-48d2-42c9-9b6b-277dd098112a
nurec_curated_train,clipgt-1aa48b8a-a2d9-4540-8d7e-a6fafd5b0dca
nurec_curated_train,clipgt-1aac210f-756a-4093-b5c6-6d522d7e99b0
nurec_curated_train,clipgt-1acf2f5d-f674-408f-ba18-6aacb4f4c739
nurec_curated_train,clipgt-1ad2258e-7166-4af6-a076-d2174b78f73a
nurec_curated_train,clipgt-1ad54fc0-1ccd-4855-8e76-b243938bba7b
nurec_curated_train,clipgt-1b024ad1-c2cc-4538-a7c5-8184f8cf0959
nurec_curated_train,clipgt-1b45d8e1-d2fd-4c7c-8440-c7ddb15ea152
nurec_curated_train,clipgt-1b7d131a-7007-4b60-a1f0-a5f4a326c776
nurec_curated_train,clipgt-1b80e5ad-d436-4a3a-a639-ae991b443c5d
nurec_curated_train,clipgt-1ba6bd49-8153-48f9-8427-4241f95b00fb
nurec_curated_train,clipgt-1bbe02fc-9785-48a6-9fa2-026b42c99654
nurec_curated_train,clipgt-1bc5e591-0f30-4d73-a7e9-fa04fa160530
nurec_curated_train,clipgt-1bccdc21-6e9c-425a-a0a1-392e2353f2b3
nurec_curated_train,clipgt-1bd00ed4-491c-4634-8a54-6ad2f96d83f4
nurec_curated_train,clipgt-1bdbff74-69d4-4c5d-8e3e-c8c7180dbdf8
nurec_curated_train,clipgt-1be86721-4f0e-4237-909d-1bc33ca56f5d
nurec_curated_train,clipgt-1bed5f04-325a-41d1-9eb6-973285f62dae
nurec_curated_train,clipgt-1bfd39ec-e09c-41fd-94e7-5fa70aac3a47
nurec_curated_train,clipgt-1c45ce3a-0960-4e08-88ed-6cfc008ad02a
nurec_curated_train,clipgt-1c576012-70de-43e6-8e3f-bee14bb7a35a
nurec_curated_train,clipgt-1c5b5611-79ba-43a5-8f73-b597e3620ef9
nurec_curated_train,clipgt-1c841180-ba2a-41f0-836b-650e535d8741
nurec_curated_train,clipgt-1c9774e9-02ec-4ae4-a404-c057c9aa88fe
nurec_curated_train,clipgt-1cd9b073-5cbc-4c75-85e4-052299ee1cc1
nurec_curated_train,clipgt-1cf1a70b-a26c-4b3d-9cbf-8ecbeb827487
nurec_curated_train,clipgt-1cf49614-606e-4793-a0db-90e34f5370b2
nurec_curated_train,clipgt-1d0d601f-bba0-423a-8f3f-8942bb529fd7
nurec_curated_train,clipgt-1d1bf6a0-c41d-4a72-b018-51e20250f421
nurec_curated_train,clipgt-1d205d02-7180-40c0-8242-22e57ad977d7
nurec_curated_train,clipgt-1d5f7881-a7f4-4c60-8e56-6ab1b85c5689
nurec_curated_train,clipgt-1d6978de-3fda-4526-bcfc-b8287d73e198
nurec_curated_train,clipgt-1d7ad5d2-02aa-4353-adf3-ee2a1ce1af24
nurec_curated_train,clipgt-1d87bdc8-a321-4796-9ca1-da8a94160535
nurec_curated_train,clipgt-1dbf641f-7723-473e-a6e2-488a3a7f949c
nurec_curated_train,clipgt-1dde2ce8-cf39-4cf7-a1d3-3da09965ffca
nurec_curated_train,clipgt-1e0b54b8-2608-4fe2-a2d2-0b05bf169e4a
nurec_curated_train,clipgt-1e461825-5ed3-4e7d-b7ac-c507bde90be6
nurec_curated_train,clipgt-1e53d45b-1593-4951-b85e-c28c20fa8d34
nurec_curated_train,clipgt-1e5435de-0e4f-4f9c-943b-c44275544715
nurec_curated_train,clipgt-1e6e41a1-e402-48a1-8a96-2ad92a57eb26
nurec_curated_train,clipgt-1e7bc103-82e1-44f5-b86a-856fa7412038
nurec_curated_train,clipgt-1e7d049c-a19b-478a-8f49-126aff5f6ad3
nurec_curated_train,clipgt-1e883544-6828-4b76-8675-4da6adbec601
nurec_curated_train,clipgt-1ee06414-734b-47f3-8b5b-e1a810eb83e6
nurec_curated_train,clipgt-1ef4e5bc-ea88-4cf0-9b07-d0dffdaed145
nurec_curated_train,clipgt-1f0db45a-1da6-4d5a-aa58-7905dfc2051d
nurec_curated_train,clipgt-1f1551dd-3492-4877-9e5a-6a741b7a7287
nurec_curated_train,clipgt-1f3816e3-9036-4124-82fe-bde06f7a3721
nurec_curated_train,clipgt-1f75b859-8f33-4841-bfbb-8e7d64621859
nurec_curated_train,clipgt-1f816661-b271-479b-ab67-72057de1aadd
nurec_curated_train,clipgt-2018a8c7-21ad-42f9-818e-9e45cadbbe6d
nurec_curated_train,clipgt-2036568b-916a-4d9d-b4c9-9946d2b3d62d
nurec_curated_train,clipgt-209428ee-53bf-4338-afcf-cd0fc33a94b2
nurec_curated_train,clipgt-20a057e5-c79e-4e78-934e-754a8de365b2
nurec_curated_train,clipgt-20a9fb48-2989-4ed1-8cb9-8b5973e6b96e
nurec_curated_train,clipgt-20b155e0-c26e-4fba-9d34-21ca609cbba6
nurec_curated_train,clipgt-20b83e7f-e9c3-4fa9-aa91-bfcfeb7e13d0
nurec_curated_train,clipgt-20c02adf-a773-4167-9231-82f89c0121be
nurec_curated_train,clipgt-21254445-877f-43d0-a92c-a9c1e9694f9f
nurec_curated_train,clipgt-218cce90-9835-4c8c-973c-558c316ee68f
nurec_curated_train,clipgt-21ba518c-a6a8-493e-b2c8-f96d043b4c06
nurec_curated_train,clipgt-21d4de35-b8d4-46b4-803d-7c22528961ea
nurec_curated_train,clipgt-21e8f480-bb8f-4bf4-ba9b-1be79cfaaacf
nurec_curated_train,clipgt-2205649c-9fad-4f64-85df-ecfd2707c43e
nurec_curated_train,clipgt-2221b2b3-1e50-44dc-ba04-55367379b72f
nurec_curated_train,clipgt-225eb8de-bf61-4fa9-b4b1-1f749cf8b57f
nurec_curated_train,clipgt-22a92557-7661-4a06-9854-b0a7f17d5c84
nurec_curated_train,clipgt-22ab49c5-2c92-463b-b890-0b2208c436b1
nurec_curated_train,clipgt-22c0d046-e0a1-408b-854f-0a0dae950b07
nurec_curated_train,clipgt-22eb5c41-c157-434a-b563-f2eda1148cfd
nurec_curated_train,clipgt-22f1e835-c0b2-468f-9385-e893f22d1e6c
nurec_curated_train,clipgt-22f408ec-4e26-4be0-89e5-a26d3b989be7
nurec_curated_train,clipgt-2301484b-78ff-4108-994f-d6ccaf88d546
nurec_curated_train,clipgt-2329e12d-9dac-47c3-a83f-8c2784a0c817
nurec_curated_train,clipgt-234e824e-f19d-4e14-964a-d47b5919a941
nurec_curated_train,clipgt-235c5235-95a7-4952-bedc-ed230d244324
nurec_curated_train,clipgt-2374aa97-69ec-4365-8735-b051ff0e1886
nurec_curated_train,clipgt-2387cbf7-1d05-4854-8c20-d3ed91d1bffe
nurec_curated_train,clipgt-23b03b84-fb88-445a-9a85-e19bad0a4986
nurec_curated_train,clipgt-23f7c59c-bdb4-4359-a1f5-05ca0aac824b
nurec_curated_train,clipgt-23fff61f-09db-4131-b83b-833f03e1bdb3
nurec_curated_train,clipgt-240c081f-03ca-4eae-89a3-1b821e47d502
nurec_curated_train,clipgt-2431387d-b9c5-4241-a219-497a99d1f4e5
nurec_curated_train,clipgt-245495e4-24f4-4edb-8eb2-a02f0d20b3f8
nurec_curated_train,clipgt-249733bd-12e5-40d1-bf50-54564f6654e3
nurec_curated_train,clipgt-24a1b702-d705-415a-9b67-bfed47465d29
nurec_curated_train,clipgt-24db7eb4-eddf-4b20-ba7e-ca54f9b44f11
nurec_curated_train,clipgt-24e426ed-e651-4278-b4ea-7a4b90d80edd
nurec_curated_train,clipgt-24ffbf90-1e77-4bbd-95a3-913a347e800e
nurec_curated_train,clipgt-25020844-0ed9-4838-b800-454bfda2e013
nurec_curated_train,clipgt-2509e4dd-c27a-4461-b846-34174343e4db
nurec_curated_train,clipgt-25151bb2-6aca-4b8c-bc42-841a27d32d77
nurec_curated_train,clipgt-2516202b-7d0c-4456-85cb-b88b351f0655
nurec_curated_train,clipgt-251664d8-fe13-4d6c-aeaf-216e6d11696b
nurec_curated_train,clipgt-2517eae8-ea91-4ed2-a713-dc02366cb6d9
nurec_curated_train,clipgt-251c0932-ddab-455f-b9d5-3958ad2bc036
nurec_curated_train,clipgt-252f2781-e7f5-459f-a5bf-1129bfa2ed62
nurec_curated_train,clipgt-25343c92-abac-49bd-8cd3-bedc3215ed0f
nurec_curated_train,clipgt-2554a11a-f982-438b-804f-96d04aa94903
nurec_curated_train,clipgt-255c242a-9ae0-4f70-9696-91fc7836087d
nurec_curated_train,clipgt-25cc74b5-b8a5-4fb4-afd0-d681aec94f77
nurec_curated_train,clipgt-25f6ad44-f4ca-4b73-9038-9295546e0da1
nurec_curated_train,clipgt-26344d44-4751-4446-a31d-e982c4629eb4
nurec_curated_train,clipgt-2640e5d4-678e-427a-85b4-072f98a445f3
nurec_curated_train,clipgt-26f70650-1e7f-4b35-9e0a-9afe64537bc7
nurec_curated_train,clipgt-26ffa56a-1863-45f0-bc51-ab393075a099
nurec_curated_train,clipgt-27068a85-f418-41ba-9c6f-f1ce69c9f892
nurec_curated_train,clipgt-27126a85-9155-44d4-9c59-5f93d33e73b0
nurec_curated_train,clipgt-272461db-5735-4a21-a682-7055fcd3b7df
nurec_curated_train,clipgt-2726cee4-301c-4d59-ad14-64fad8032e87
nurec_curated_train,clipgt-27324e1f-2e34-4dbe-8ce8-52ee90812e78
nurec_curated_train,clipgt-2774114a-2929-4ddf-bf08-63da4cf2342e
nurec_curated_train,clipgt-278088cf-15db-4334-be5c-85521b6a4a73
nurec_curated_train,clipgt-27a8bd68-4f4b-4dde-96a0-95b4de726dc2
nurec_curated_train,clipgt-2854bbf0-3dac-431a-9e48-4c26ebcd1c77
nurec_curated_train,clipgt-28bb2176-ff3e-4389-9138-87a1af7d6f5f
nurec_curated_train,clipgt-28c58eaa-60cc-4db4-b9cb-9b9b36df4694
nurec_curated_train,clipgt-28d92a45-12ae-46c5-90bb-796cfd754875
nurec_curated_train,clipgt-28dcc0c4-5912-4a9b-99c5-b0f3856698d1
nurec_curated_train,clipgt-28e3a9ca-66bc-4d25-a684-fefd43da3e88
nurec_curated_train,clipgt-28f20041-1346-4c7c-b76f-02b000c81324
nurec_curated_train,clipgt-28fda1db-773b-450d-bfec-5538ba5503db
nurec_curated_train,clipgt-2902f996-1cdc-414a-a08f-edd94982486d
nurec_curated_train,clipgt-2965d3fa-9e84-4503-9dc8-c0769da354dc
nurec_curated_train,clipgt-297777d4-3ca7-49fd-8d54-b3d784bf70b3
nurec_curated_train,clipgt-29aea879-fe4e-4e81-adff-e8aaed8a529d
nurec_curated_train,clipgt-29f4242b-7ec5-45a6-b1bc-78f19417390b
nurec_curated_train,clipgt-2a356a82-3672-4fd5-ad80-174a780ae0c9
nurec_curated_train,clipgt-2a412836-cbe9-4e4c-a0e1-302a2959098d
nurec_curated_train,clipgt-2aa2f0c3-7945-4cab-8b35-bde7d99ee24f
nurec_curated_train,clipgt-2aaad6c2-1080-4028-a78e-8c55adb4ccd4
nurec_curated_train,clipgt-2ab29546-2823-42a7-a5a5-1f59fbe67a03
nurec_curated_train,clipgt-2acac2c5-2fe4-4481-b389-dc9fdce0c90a
nurec_curated_train,clipgt-2ad86965-7adf-4698-af12-c8851a7d46cc
